year,flow_code,flow,sector,sector_value,source_observation_present,annual_total,measure,price_basis,base_period,unit,donor,recipient,source_url,retrieval_date
2010,D,Disbursements,240,333.395304,true,5728.218516,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2010,D,Disbursements,250,526.315382,true,5728.218516,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2010,D,Disbursements,310,1996.370399,true,5728.218516,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2010,D,Disbursements,320,155.743828,true,5728.218516,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2010,D,Disbursements,331,249.978459,true,5728.218516,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2010,D,Disbursements,332,6.793259,true,5728.218516,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,210,1028.380453,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,220,19.270035,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,230,764.762402,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,240,156.467,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,250,674.246893,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,310,1828.571954,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,320,234.222816,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,331,315.311328,true,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,C,Commitments,332,0,false,5021.232881,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,210,1507.044863,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,220,18.625697,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,230,694.352106,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,240,250.048404,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,250,582.012395,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,310,1937.378731,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,320,188.873052,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,331,278.836038,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2011,D,Disbursements,332,7.770847,true,5464.942133,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,210,634.698686,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,220,26.644316,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,230,564.522212,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,240,287.348039,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,250,507.412265,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,310,1492.712091,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,320,184.916021,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,331,425.359641,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
2012,C,Commitments,332,2.48535,true,4126.098621,100 - Official Development Assistance,constant prices,2024,USD millions,United States,Developing countries,"https://sdmx.oecd.org/dcd-public/rest/data/OECD.DCD.FSD,DSD_CRS@DF_CRS,1.6/USA.DPGC.210%2B220%2B230%2B240%2B250%2B310%2B320%2B331%2B332.100._T._T.C%2BD.Q._T..USD?startPeriod=2002&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",2026-08-12
